,name,colors,manaValue,manaCost,power,toughness,loyalty,text,rarity,keywords,supertypes,types,subtypes
3321,Mystic Archaeologist,U,2.0,{1}{U},2.0,1.0,,{3}{U}{U}: Draw two cards.,rare,,,Creature,"Human, Wizard"
3322,Omenspeaker,U,2.0,{1}{U},1.0,3.0,,"When Omenspeaker enters the battlefield, scry 2. (Look at the top two cards of your library, then put any number of them on the bottom of your library and the rest on top in any order.)",common,Scry,,Creature,"Human, Wizard"
3323,Omniscience,U,10.0,{7}{U}{U}{U},,,,You may cast spells from your hand without paying their mana costs.,mythic,,,Enchantment,
3324,One with the Machine,U,4.0,{3}{U},,,,Draw cards equal to the highest mana value among artifacts you control.,rare,,,Sorcery,
3325,Patient Rebuilding,U,5.0,{3}{U}{U},,,,"At the beginning of your upkeep, target opponent mills three cards, then you draw a card for each land card put into their graveyard this way.",rare,Mill,,Enchantment,
3326,Psychic Corrosion,U,3.0,{2}{U},,,,"Whenever you draw a card, each opponent mills two cards.",uncommon,Mill,,Enchantment,
3327,"Sai, Master Thopterist",U,3.0,{2}{U},1.0,4.0,,"Whenever you cast an artifact spell, create a 1/1 colorless Thopter artifact creature token with flying.
{1}{U}, Sacrifice two artifacts: Draw a card.",rare,,Legendary,Creature,"Human, Artificer"
3328,Salvager of Secrets,U,5.0,{3}{U}{U},2.0,2.0,,"When Salvager of Secrets enters the battlefield, return target instant or sorcery card from your graveyard to your hand.",common,,,Creature,"Merfolk, Wizard"
3329,Scholar of Stars,U,4.0,{3}{U},3.0,2.0,,"When Scholar of Stars enters the battlefield, if you control an artifact, draw a card.",common,,,Creature,"Human, Artificer"
3330,Sift,U,4.0,{3}{U},,,,"Draw three cards, then discard a card.",uncommon,,,Sorcery,
3331,Skilled Animator,U,3.0,{2}{U},1.0,3.0,,"When Skilled Animator enters the battlefield, target artifact you control becomes an artifact creature with base power and toughness 5/5 for as long as Skilled Animator remains on the battlefield.",uncommon,,,Creature,"Human, Artificer"
3332,Sleep,U,4.0,{2}{U}{U},,,,Tap all creatures target player controls. Those creatures don't untap during that player's next untap step.,uncommon,,,Sorcery,
3333,Snapping Drake,U,4.0,{3}{U},3.0,2.0,,Flying (This creature can't be blocked except by creatures with flying or reach.),common,Flying,,Creature,Drake
3334,Supreme Phantom,U,2.0,{1}{U},1.0,3.0,,"Flying
Other Spirits you control get +1/+1.",rare,Flying,,Creature,Spirit
3335,Surge Mare,U,2.0,{U}{U},0.0,5.0,,"Surge Mare can't be blocked by green creatures.
Whenever Surge Mare deals damage to an opponent, you may draw a card. If you do, discard a card.
{1}{U}: Surge Mare gets +2/-2 until end of turn.",uncommon,,,Creature,"Horse, Fish"
3336,Switcheroo,U,5.0,{4}{U},,,,Exchange control of two target creatures.,uncommon,,,Sorcery,
3337,"Tezzeret, Artifice Master",U,5.0,{3}{U}{U},,,5.0,"[+1]: Create a 1/1 colorless Thopter artifact creature token with flying.
[0]: Draw a card. If you control three or more artifacts, draw two cards instead.
[−9]: You get an emblem with ""At the beginning of your end step, search your library for a permanent card, put it onto the battlefield, then shuffle.""",mythic,,Legendary,Planeswalker,Tezzeret
3338,Totally Lost,U,5.0,{4}{U},,,,Put target nonland permanent on top of its owner's library.,common,,,Instant,
3339,Uncomfortable Chill,U,3.0,{2}{U},,,,"Creatures your opponents control get -2/-0 until end of turn.
Draw a card.",common,,,Instant,
3340,Windreader Sphinx,U,7.0,{5}{U}{U},3.0,7.0,,"Flying
Whenever a creature with flying attacks, you may draw a card.",rare,Flying,,Creature,Sphinx
3341,Abnormal Endurance,B,2.0,{1}{B},,,,"Until end of turn, target creature gets +2/+0 and gains ""When this creature dies, return it to the battlefield tapped under its owner's control.""",common,,,Instant,
3342,Blood Divination,B,4.0,{3}{B},,,,"As an additional cost to cast this spell, sacrifice a creature.
Draw three cards.",uncommon,,,Sorcery,
3343,Bogstomper,B,6.0,{4}{B}{B},6.0,5.0,,,common,,,Creature,Beast
3344,Bone Dragon,B,5.0,{3}{B}{B},5.0,4.0,,"Flying
{3}{B}{B}, Exile seven other cards from your graveyard: Return Bone Dragon from your graveyard to the battlefield tapped.",mythic,Flying,,Creature,"Dragon, Skeleton"
3345,Death Baron,B,3.0,{1}{B}{B},2.0,2.0,,Skeletons you control and other Zombies you control get +1/+1 and have deathtouch.,rare,,,Creature,"Zombie, Wizard"
3346,Demon of Catastrophes,B,4.0,{2}{B}{B},6.0,6.0,,"As an additional cost to cast this spell, sacrifice a creature.
Flying, trample",rare,"Flying, Trample",,Creature,Demon
3347,Diregraf Ghoul,B,1.0,{B},2.0,2.0,,Diregraf Ghoul enters the battlefield tapped.,uncommon,,,Creature,Zombie
3348,Epicure of Blood,B,5.0,{4}{B},4.0,4.0,,"Whenever you gain life, each opponent loses 1 life.",common,,,Creature,Vampire
3349,Fell Specter,B,4.0,{3}{B},1.0,3.0,,"Flying
When Fell Specter enters the battlefield, target opponent discards a card.
Whenever an opponent discards a card, that player loses 2 life.",uncommon,Flying,,Creature,Specter
3350,Fraying Omnipotence,B,5.0,{3}{B}{B},,,,"Each player loses half their life, then discards half the cards in their hand, then sacrifices half the creatures they control. Round up each time.",rare,,,Sorcery,
3351,Graveyard Marshal,B,2.0,{B}{B},3.0,2.0,,"{2}{B}, Exile a creature card from your graveyard: Create a tapped 2/2 black Zombie creature token.",rare,,,Creature,"Zombie, Soldier"
3352,Hired Blade,B,3.0,{2}{B},3.0,2.0,,Flash (You may cast this spell any time you could cast an instant.),common,Flash,,Creature,"Human, Assassin"
3353,Infectious Horror,B,4.0,{3}{B},2.0,2.0,,"Whenever Infectious Horror attacks, each opponent loses 2 life.",common,,,Creature,"Zombie, Horror"
3354,Infernal Reckoning,B,1.0,{B},,,,Exile target colorless creature. You gain life equal to its power.,rare,,,Instant,
3355,Infernal Scarring,B,2.0,{1}{B},,,,"Enchant creature
Enchanted creature gets +2/+0 and has ""When this creature dies, draw a card.""",common,Enchant,,Enchantment,Aura
3356,Isareth the Awakener,B,3.0,{1}{B}{B},3.0,3.0,,"Deathtouch
Whenever Isareth the Awakener attacks, you may pay {X}. When you do, return target creature card with mana value X from your graveyard to the battlefield with a corpse counter on it. If that creature would leave the battlefield, exile it instead of putting it anywhere else.",rare,Deathtouch,Legendary,Creature,"Human, Wizard"
3357,Lich's Caress,B,5.0,{3}{B}{B},,,,Destroy target creature. You gain 3 life.,common,,,Sorcery,
3358,"Liliana, Untouched by Death",B,4.0,{2}{B}{B},,,4.0,"[+1]: Mill three cards. If at least one Zombie card is milled this way, each opponent loses 2 life and you gain 2 life.
[−2]: Target creature gets -X/-X until end of turn, where X is the number of Zombies you control.
[−3]: You may cast Zombie spells from your graveyard this turn.",mythic,Mill,Legendary,Planeswalker,Liliana
3359,Liliana's Contract,B,5.0,{3}{B}{B},,,,"When Liliana's Contract enters the battlefield, you draw four cards and you lose 4 life.
At the beginning of your upkeep, if you control four or more Demons with different names, you win the game.",rare,,,Enchantment,
3360,Macabre Waltz,B,2.0,{1}{B},,,,"Return up to two target creature cards from your graveyard to your hand, then discard a card.",common,,,Sorcery,
3361,Nightmare's Thirst,B,1.0,{B},,,,"You gain 1 life. Target creature gets -X/-X until end of turn, where X is the amount of life you gained this turn.",uncommon,,,Instant,
3362,Open the Graves,B,5.0,{3}{B}{B},,,,"Whenever a nontoken creature you control dies, create a 2/2 black Zombie creature token.",rare,,,Enchantment,
3363,Phylactery Lich,B,3.0,{B}{B}{B},5.0,5.0,,"Indestructible
As Phylactery Lich enters the battlefield, put a phylactery counter on an artifact you control.
When you control no permanents with phylactery counters on them, sacrifice Phylactery Lich.",rare,Indestructible,,Creature,Zombie
3364,Plague Mare,B,3.0,{1}{B}{B},2.0,2.0,,"Plague Mare can't be blocked by white creatures.
When Plague Mare enters the battlefield, creatures your opponents control get -1/-1 until end of turn.",uncommon,,,Creature,"Nightmare, Horse"
3365,Ravenous Harpy,B,3.0,{2}{B},1.0,2.0,,"Flying
{1}, Sacrifice another creature: Put a +1/+1 counter on Ravenous Harpy.",uncommon,Flying,,Creature,Harpy
3366,Reassembling Skeleton,B,2.0,{1}{B},1.0,1.0,,{1}{B}: Return Reassembling Skeleton from your graveyard to the battlefield tapped.,uncommon,,,Creature,"Skeleton, Warrior"
3367,Skeleton Archer,B,4.0,{3}{B},3.0,3.0,,"When Skeleton Archer enters the battlefield, it deals 1 damage to any target.",common,,,Creature,"Skeleton, Archer"
3368,Skymarch Bloodletter,B,3.0,{2}{B},2.0,2.0,,"Flying
When Skymarch Bloodletter enters the battlefield, target opponent loses 1 life and you gain 1 life.",common,Flying,,Creature,"Vampire, Soldier"
3369,Sovereign's Bite,B,2.0,{1}{B},,,,Target player loses 3 life and you gain 3 life.,common,,,Sorcery,
3370,Stitcher's Supplier,B,1.0,{B},1.0,1.0,,"When Stitcher's Supplier enters the battlefield or dies, mill three cards.",uncommon,Mill,,Creature,Zombie
3371,Strangling Spores,B,4.0,{3}{B},,,,Target creature gets -3/-3 until end of turn.,common,,,Instant,
3372,Two-Headed Zombie,B,4.0,{3}{B},4.0,2.0,,Menace (This creature can't be blocked except by two or more creatures.),common,Menace,,Creature,Zombie
3373,Vampire Neonate,B,1.0,{B},0.0,3.0,,"{2}, {T}: Each opponent loses 1 life and you gain 1 life.",common,,,Creature,Vampire
3374,Vampire Sovereign,B,5.0,{3}{B}{B},3.0,4.0,,"Flying
When Vampire Sovereign enters the battlefield, target opponent loses 3 life and you gain 3 life.",uncommon,Flying,,Creature,"Vampire, Noble"
3375,Walking Corpse,B,2.0,{1}{B},2.0,2.0,,,common,,,Creature,Zombie
3376,Act of Treason,R,3.0,{2}{R},,,,Gain control of target creature until end of turn. Untap that creature. It gains haste until end of turn. (It can attack and {T} this turn.),common,,,Sorcery,
3377,Alpine Moon,R,1.0,{R},,,,"As Alpine Moon enters the battlefield, choose a nonbasic land card name.
Lands your opponents control with the chosen name lose all land types and abilities, and they gain ""{T}: Add one mana of any color.""",rare,,,Enchantment,
3378,Apex of Power,R,10.0,{7}{R}{R}{R},,,,"Exile the top seven cards of your library. Until end of turn, you may cast spells from among them.
If this spell was cast from your hand, add ten mana of any one color.",mythic,,,Sorcery,
3379,Boggart Brute,R,3.0,{2}{R},3.0,2.0,,Menace (This creature can't be blocked except by two or more creatures.),common,Menace,,Creature,"Goblin, Warrior"
3380,Catalyst Elemental,R,3.0,{2}{R},2.0,2.0,,Sacrifice Catalyst Elemental: Add {R}{R}.,common,,,Creature,Elemental
3381,Dark-Dweller Oracle,R,2.0,{1}{R},2.0,2.0,,"{1}, Sacrifice a creature: Exile the top card of your library. You may play that card this turn. (You still pay its costs. You can play a land this way only if you have an available land play remaining.)",rare,,,Creature,"Goblin, Shaman"
3382,Demanding Dragon,R,5.0,{3}{R}{R},5.0,5.0,,"Flying
When Demanding Dragon enters the battlefield, it deals 5 damage to target opponent unless that player sacrifices a creature.",rare,Flying,,Creature,Dragon
3383,Dismissive Pyromancer,R,2.0,{1}{R},2.0,2.0,,"{R}, {T}, Discard a card: Draw a card.
{2}{R}, {T}, Sacrifice Dismissive Pyromancer: It deals 4 damage to target creature.",rare,,,Creature,"Human, Wizard"
3384,Doublecast,R,2.0,{R}{R},,,,"When you cast your next instant or sorcery spell this turn, copy that spell. You may choose new targets for the copy.",uncommon,,,Sorcery,
3385,Dragon Egg,R,3.0,{2}{R},0.0,2.0,,"Defender
When Dragon Egg dies, create a 2/2 red Dragon creature token with flying and ""{R}: This creature gets +1/+0 until end of turn.""",uncommon,Defender,,Creature,"Dragon, Egg"
3386,Fiery Finish,R,6.0,{4}{R}{R},,,,Fiery Finish deals 7 damage to target creature.,uncommon,,,Sorcery,
3387,Goblin Instigator,R,2.0,{1}{R},1.0,1.0,,"When Goblin Instigator enters the battlefield, create a 1/1 red Goblin creature token.",common,,,Creature,"Goblin, Rogue"
3388,Goblin Motivator,R,1.0,{R},1.0,1.0,,{T}: Target creature gains haste until end of turn. (It can attack and {T} this turn.),common,,,Creature,"Goblin, Warrior"
3389,Goblin Trashmaster,R,4.0,{2}{R}{R},3.0,3.0,,"Other Goblins you control get +1/+1.
Sacrifice a Goblin: Destroy target artifact.",rare,,,Creature,"Goblin, Warrior"
3390,Guttersnipe,R,3.0,{2}{R},2.0,2.0,,"Whenever you cast an instant or sorcery spell, Guttersnipe deals 2 damage to each opponent.",uncommon,,,Creature,"Goblin, Shaman"
3391,Havoc Devils,R,4.0,{2}{R}{R},4.0,3.0,,Trample (This creature can deal excess combat damage to the player or planeswalker it's attacking.),common,Trample,,Creature,Devil
3392,Hostile Minotaur,R,4.0,{3}{R},3.0,3.0,,Haste (This creature can attack and {T} as soon as it comes under your control.),common,Haste,,Creature,Minotaur
3393,Inferno Hellion,R,4.0,{3}{R},7.0,3.0,,"Trample (This creature can deal excess combat damage to the player or planeswalker it's attacking.)
At the beginning of each end step, if Inferno Hellion attacked or blocked this turn, its owner shuffles it into their library.",uncommon,Trample,,Creature,Hellion
3394,"Lathliss, Dragon Queen",R,6.0,{4}{R}{R},6.0,6.0,,"Flying
Whenever another nontoken Dragon enters the battlefield under your control, create a 5/5 red Dragon creature token with flying.
{1}{R}: Dragons you control get +1/+0 until end of turn.",rare,Flying,Legendary,Creature,Dragon
3395,Lava Axe,R,5.0,{4}{R},,,,Lava Axe deals 5 damage to target player or planeswalker.,common,,,Sorcery,
3396,Lightning Mare,R,2.0,{R}{R},3.0,1.0,,"This spell can't be countered.
Lightning Mare can't be blocked by blue creatures.
{1}{R}: Lightning Mare gets +1/+0 until end of turn.",uncommon,,,Creature,"Elemental, Horse"
3397,Lightning Strike,R,2.0,{1}{R},,,,Lightning Strike deals 3 damage to any target.,uncommon,,,Instant,
3398,Onakke Ogre,R,3.0,{2}{R},4.0,2.0,,,common,,,Creature,"Ogre, Warrior"
3399,"Sarkhan, Fireblood",R,3.0,{1}{R}{R},,,3.0,"[+1]: You may discard a card. If you do, draw a card.
[+1]: Add two mana in any combination of colors. Spend this mana only to cast Dragon spells.
[−7]: Create four 5/5 red Dragon creature tokens with flying.",mythic,,Legendary,Planeswalker,Sarkhan
3400,Sarkhan's Unsealing,R,4.0,{3}{R},,,,"Whenever you cast a creature spell with power 4, 5, or 6, Sarkhan's Unsealing deals 4 damage to any target.
Whenever you cast a creature spell with power 7 or greater, Sarkhan's Unsealing deals 4 damage to each opponent and each creature and planeswalker they control.",rare,,,Enchantment,
3401,Siegebreaker Giant,R,5.0,{3}{R}{R},6.0,3.0,,"Trample (This creature can deal excess combat damage to the player or planeswalker it's attacking.)
{3}{R}: Target creature can't block this turn.",uncommon,Trample,,Creature,"Giant, Warrior"
3402,Smelt,R,1.0,{R},,,,Destroy target artifact.,common,,,Instant,
3403,Sparktongue Dragon,R,5.0,{3}{R}{R},3.0,3.0,,"Flying
When Sparktongue Dragon enters the battlefield, you may pay {2}{R}. When you do, it deals 3 damage to any target.",common,Flying,,Creature,Dragon
